episode,reward,success_rate
240,-12.739861965179443,0
241,-4.281044580042362,0
242,-13.110566049814224,0
243,-3.294606477022171,0
244,-11.847373649477959,0
245,-4.636644251644611,0
246,-32.74630081653595,0
247,-12.979302674531937,0
248,-5.040455654263496,0
249,-4.286576427519321,0
250,-7.098661437630653,0
251,-4.868245877325535,0
252,-7.03206941485405,0
253,-9.314485222101212,0
254,-10.351727947592735,0
255,-11.392337813973427,0
256,-18.714119881391525,0
257,-7.3743913769721985,0
258,-9.082822859287262,0
259,-9.222428873181343,0
260,-12.304829970002174,0
261,-7.950101763010025,0
262,-7.456220299005508,0
263,-3.3511346578598022,0
264,-2.96124055236578,0
265,-11.855266407132149,0
266,-11.313152268528938,0
267,-5.661934249103069,0
268,-8.006167382001877,0
269,-9.78618448972702,0
270,-7.396673828363419,0
271,-12.836054682731628,0
272,-4.869631819427013,0
273,-17.16677188873291,0
274,-18.93020886182785,0
275,-2.8471425473690033,0
276,-4.551967449486256,0
277,-5.332395322620869,0
278,-6.850318655371666,0
279,-9.61374256014824,0
280,-0.0419742651283741,1
281,-3.7134893238544464,0
282,-10.22606486082077,0
283,-6.7562978863716125,0
284,-14.07332530617714,0
285,-5.00518723577261,0
286,-5.985964983701706,0
287,-12.664335012435913,0
288,-15.72142294049263,0
289,-5.448923595249653,0
290,-10.483446270227432,0
291,-4.407878719270229,0
292,-11.340855285525322,0
293,-8.659225687384605,0
294,-8.368461519479752,0
295,-10.443628832697868,0
296,-5.525425545871258,0
297,-12.419551774859428,0
298,-12.846188187599182,0
299,-12.03578007221222,0
300,-5.01417875289917,0
301,-6.8409681767225266,0
302,-6.715419709682465,0
303,-6.583102434873581,0
304,-9.523888990283012,0
305,-9.130369812250137,0
306,-0.04288974776864052,1
307,-7.9229268580675125,0
308,-5.7959605902433395,0
309,-10.482233077287674,0
310,-5.088638059794903,0
311,-12.627456575632095,0
312,-5.300150416791439,0
313,-8.547100991010666,0
314,-9.063018232584,0
315,-9.26605087518692,0
316,-7.825588345527649,0
317,-4.1539915800094604,0
318,-17.16076448559761,0
319,-13.115441411733627,0
320,-8.249643161892891,0
321,-8.352733701467514,0
322,-4.135663762688637,0
323,-11.19088377058506,0
324,-8.70153158903122,0
325,-5.178156524896622,0
326,-7.944272562861443,0
327,-11.125930234789848,0
328,-10.944234773516655,0
329,-0.026081016287207603,1
330,-11.229936763644218,0
331,-12.49742378294468,0
332,-8.016012206673622,0
333,-0.01742730848491192,1
334,-0.031416554003953934,1
335,-10.924819275736809,0
336,-4.97623098641634,0
337,-12.896809130907059,0
338,-9.165855914354324,0
339,-6.667281687259674,0
340,-4.3806368336081505,0
341,-7.205976486206055,0
342,-9.378617063164711,0
343,-12.240850001573563,0
344,-6.952505841851234,0
345,-6.233546704053879,0
346,-10.582742974162102,0
347,-11.983262613415718,0
348,-15.6920086145401,0
349,-5.279442064464092,0
350,-13.226590603590012,0
351,-4.111249014735222,0
352,-3.5694508254528046,0
353,-0.0257710050791502,1
354,-13.014909148216248,0
355,-12.365225419402122,0
356,-13.911169826984406,0
357,-4.738989599049091,0
358,-10.261896759271622,0
359,-14.94779834151268,0
360,-6.867943301796913,0
361,-3.1388368234038353,0
362,-6.441975831985474,0
363,-4.996985130012035,0
364,-5.007897816598415,0
365,-10.224615395069122,0
366,-10.365312084555626,0
367,-10.209095805883408,0
368,-7.829148471355438,0
369,-13.667640656232834,0
370,-7.911222591996193,0
371,-4.243138626217842,0
372,-5.889477461576462,0
373,-6.4900259375572205,0
374,-5.885607466101646,0
375,-10.333108440041542,0
376,-7.962866425514221,0
377,-0.043265052139759064,1
378,-9.636288121342659,0
379,-0.03334487974643707,1
380,-5.993238292634487,0
381,-3.95399372279644,0
382,-20.202705174684525,0
383,-7.571899861097336,0
384,-12.922820061445236,0
385,-13.145633548498154,0
386,-5.555184997618198,0
387,-10.119424000382423,0
388,-33.43506497144699,0
389,-14.32060119509697,0
390,-0.036936406046152115,1
391,-13.692915573716164,0
392,-2.6490285620093346,0
393,-4.724978998303413,0
394,-3.1617641374468803,0
395,-4.5023970156908035,0
396,-0.03075757622718811,1
397,-4.42587523162365,0
398,-0.011555297300219536,1
399,-9.259095072746277,0
400,-12.860192954540253,0
401,-17.048656404018402,0
402,-6.582596883177757,0
403,-15.711779862642288,0
404,-2.547894150018692,0
405,-8.719957858324051,0
406,-9.759716987609863,0
407,-3.7805911228060722,0
408,-5.298092193901539,0
409,-10.650247022509575,0
410,-4.294974356889725,0
411,-3.2486219331622124,0
412,-6.477861046791077,0
413,-12.512968212366104,0
414,-12.961962014436722,0
415,-3.7182789146900177,0
416,-6.724278286099434,0
417,-8.53770150244236,0
418,-5.361871972680092,0
419,-2.7895417250692844,0
420,-10.445821419358253,0
421,-6.614613711833954,0
422,-8.005253300070763,0
423,-5.8985636085271835,0
424,-3.1609990894794464,0
425,-15.195019751787186,0
426,-8.472375676035881,0
427,-0.04129017889499664,1
428,-5.3301447704434395,0
429,-4.445973850786686,0
430,-7.157398521900177,0
431,-6.327035367488861,0
432,-0.011280040256679058,1
433,-7.391036868095398,0
434,-6.931104272603989,0
435,-15.263941377401352,0
436,-3.9240791276097298,0
437,-6.548752248287201,0
438,-0.023173602297902107,1
439,-7.982825458049774,0
440,-11.460481896996498,0
441,-11.380673885345459,0
442,-6.652372390031815,0
443,-7.876792088150978,0
444,-9.981528297066689,0
445,-4.2411666959524155,0
446,-6.773568764328957,0
447,-9.926701352000237,0
448,-3.426827445626259,0
449,-4.967536762356758,0
450,-8.62393894791603,0
451,-5.451488725841045,0
452,-9.088541463017464,0
453,-5.02390979975462,0
454,-11.694910913705826,0
455,-0.041599296033382416,1
456,-7.347462177276611,0
457,-10.576385349035263,0
458,-3.034298788756132,0
459,-4.935595951974392,0
460,-6.2280110493302345,0
461,-9.15094792842865,0
462,-0.039951175451278687,1
463,-23.562658540904522,0
464,-12.779194593429565,0
465,-3.9084339663386345,0
466,-7.1517418175935745,0
467,-13.60780355334282,0
468,-8.911237239837646,0
469,-7.911847725510597,0
470,-7.922677785158157,0
471,-2.9758403822779655,0
472,-11.819913178682327,0
473,-11.946714118123055,0
474,-9.018026947975159,0
475,-6.027053199708462,0
476,-3.6524031087756157,0
477,-0.006003895774483681,1
478,-8.162312611937523,0
479,-3.8579039871692657,0
480,-8.193666502833366,0
481,-15.039319813251495,0
482,-6.66973477602005,0
483,-4.591342821717262,0
484,-6.45835143327713,0
485,-10.249008476734161,0
486,-11.228091910481453,0
487,-12.464873030781746,0
488,-12.935218781232834,0
489,-6.849180892109871,0
490,-11.00051300227642,0
491,-11.736532598733902,0
492,-12.542796045541763,0
493,-10.63450913131237,0
494,-12.602871388196945,0
495,-0.010997996665537357,1
496,-8.403197452425957,0
497,-5.934838846325874,0
498,-7.028756156563759,0
499,-5.801066294312477,0
500,-0.038331713527441025,1
501,-6.768259093165398,0
502,-4.63390102237463,0
503,-9.052519530057907,0
504,-7.261524736881256,0
505,-5.20947627723217,0
506,-6.447550714015961,0
507,-7.776923701167107,0
508,-8.989107303321362,0
509,-4.579941526055336,0
510,-6.922536447644234,0
511,-2.1295278891921043,1
512,-13.472496777772903,0
513,-6.233072571456432,0
514,-14.581468224525452,0
515,-16.924426436424255,0
516,-13.8638414144516,0
517,-5.863935247063637,0
518,-6.489726677536964,0
519,-7.136818125844002,0
520,-7.946372821927071,0
521,-12.778181970119476,0
522,-12.002862051129341,0
523,-8.195964857935905,0
524,-3.87641591578722,0
525,-6.058513954281807,0
526,-11.713739022612572,0
527,-3.9530031010508537,0
528,-12.486001774668694,0
529,-11.229448109865189,0
530,-7.517919152975082,0
531,-6.060832165181637,0
532,-0.03577647730708122,1
533,-14.769195258617401,0
534,-10.597582027316093,0
535,-11.753199353814125,0
536,-8.886243149638176,0
537,-10.60591970384121,0
538,-13.658192843198776,0
539,-5.18571911752224,0
540,-12.310020923614502,0
541,-4.3600644916296005,0
542,-9.199384614825249,0
543,-3.7234195694327354,0
544,-4.551009580492973,0
545,-11.497607812285423,0
546,-10.996141791343689,0
547,-14.527069836854935,0
548,-10.738664403557777,0
549,-9.622167155146599,0
550,-3.9234106317162514,0
551,-8.297235295176506,0
552,-6.292352914810181,0
553,-11.513493850827217,0
554,-9.627856582403183,0
555,-4.811313383281231,0
556,-0.016295043751597404,1
557,-10.417802780866623,0
558,-12.068016186356544,0
559,-0.04481663182377815,1
560,-5.000672347843647,0
561,-11.36746297776699,0
562,-16.454227089881897,0
563,-11.488067343831062,0
564,-0.03400472179055214,1
565,-5.833380602300167,0
566,-3.15450768917799,0
567,-7.121567934751511,0
568,-13.100611060857773,0
569,-5.105117648839951,0
570,-7.288371846079826,0
571,-3.0923994965851307,0
572,-3.0883389562368393,0
573,-12.231075659394264,0
574,-8.662341356277466,0
575,-6.96599218249321,0
576,-3.5391021445393562,0
577,-8.930202558636665,0
578,-7.7209915071725845,0
579,-4.107839897274971,0
580,-5.237649738788605,0
581,-7.262656524777412,0
582,-3.7410715520381927,0
583,-5.327981546521187,0
584,-4.7282916978001595,0
585,-12.763043463230133,0
586,-11.95162047445774,0
587,-12.14732313156128,0
588,-6.248394802212715,0
589,-7.462997302412987,0
590,-2.858000636100769,0
591,-3.806193895637989,0
592,-14.596486389636993,0
593,-13.409128218889236,0
594,-13.067473769187927,0
595,-9.158855363726616,0
596,-11.09064470231533,0
597,-9.527959242463112,0
598,-4.3986290991306305,0
599,-0.010564552620053291,1
600,-12.94789832830429,0
601,-16.567901015281677,0
602,-13.374601483345032,0
603,-4.512066535651684,0
604,-8.064415380358696,0
605,-10.51463495194912,0
606,-10.553279280662537,0
607,-0.042313218116760254,1
608,-13.596656739711761,0
609,-18.768896237015724,0
610,-14.93285620212555,0
611,-10.891181766986847,0
612,-10.550805285573006,0
613,-8.75805677473545,0
614,-8.387627452611923,0
615,-2.9205795116722584,0
616,-7.378995880484581,0
617,-12.475557297468185,0
618,-9.394349694252014,0
619,-16.71618166565895,0
620,-6.8538743406534195,0
621,-4.867449276149273,0
622,-13.661001950502396,0
623,-2.626872543245554,0
624,-4.597831204533577,0
625,-3.533177077770233,0
626,-6.687319189310074,0
627,-9.32297945022583,0
628,-8.93465070426464,0
629,-13.159509479999542,0
630,-11.26140196621418,0
631,-10.378267779946327,0
632,-0.01096039917320013,1
633,-0.03297130763530731,1
634,-8.918005555868149,0
635,-10.758269742131233,0
636,-13.991346269845963,0
637,-8.816795900464058,0
638,-8.78104142844677,0
639,-0.013445353135466576,1
640,-9.63157343864441,0
641,-15.21913531422615,0
642,-5.897786349058151,0
643,-9.65403637290001,0
644,-15.361364781856537,0
645,-8.6455729752779,0
646,-10.61106488108635,0
647,-6.37469108402729,0
648,-9.545858025550842,0
649,-5.16834183037281,0
650,-8.11309377849102,0
651,-9.212352395057678,0
652,-0.048942048102617264,1
653,-9.65198877453804,0
654,-8.86236222088337,0
655,-7.787305310368538,0
656,-13.250880151987076,0
657,-11.239943444728851,0
658,-0.028770310804247856,1
659,-13.038791209459305,0
660,-0.023801680654287338,1
661,-5.785577706992626,0
662,-13.107300907373428,0
663,-16.146111518144608,0
664,-0.03992068022489548,1
665,-6.2185342237353325,0
666,-17.332829654216766,0
667,-9.367906376719475,0
668,-2.9357639625668526,0
669,-7.16679373383522,0
670,-23.37775932252407,0
671,-15.447166323661804,0
672,-3.6529409363865852,0
673,-5.142306238412857,0
674,-5.774040967226028,0
675,-11.098300859332085,0
676,-0.019044408574700356,1
677,-5.284088425338268,0
678,-2.9314500391483307,0
679,-3.7190311700105667,0
680,-5.481634818017483,0
681,-11.267020970582962,0
682,-9.826741024851799,0
683,-7.424457475543022,0
684,-5.204064354300499,0
685,-9.775480061769485,0
686,-11.041091993451118,0
687,-3.999183140695095,0
688,-3.518321506679058,0
689,-6.012791126966476,0
690,-6.640893116593361,0
691,-0.01645013876259327,1
692,-6.978054076433182,0
693,-12.30693505704403,0
694,-0.017991531640291214,1
695,-7.437781348824501,0
696,-13.316611289978027,0
697,-7.281414702534676,0
698,-5.503630816936493,0
699,-7.556516781449318,0
700,-13.60960602760315,0
701,-4.492293395102024,0
702,-7.163102373480797,0
703,-7.564709171652794,0
704,-4.435330934822559,0
705,-11.949160009622574,0
706,-7.659196108579636,0
707,-6.641648843884468,0
708,-14.64938884973526,0
709,-13.227001786231995,0
710,-5.682010158896446,0
711,-11.054894238710403,0
712,-0.03677236661314964,1
713,-5.256913177669048,0
714,-11.917945057153702,0
715,-11.134253442287445,0
716,-8.700949311256409,0
717,-7.237193003296852,0
718,-5.555063508450985,0
719,-25.297603368759155,0
720,-8.50558616220951,0
721,-2.950510837137699,0
722,-8.02635671198368,0
723,-0.016740044578909874,1
724,-4.803229242563248,0
725,-3.9924698546528816,0
726,-8.612846955657005,0
727,-11.098119094967842,0
728,-5.18960527330637,0
729,-10.980478972196579,0
730,-4.692889451980591,0
731,-4.022290453314781,0
732,-12.183475330471992,0
733,-7.391855522990227,0
734,-0.012273178435862064,1
735,-4.949042961001396,0
736,-13.676102578639984,0
737,-5.499791696667671,0
738,-2.8708264268934727,0
739,-8.814262494444847,0
740,-8.116568848490715,0
741,-4.254803791642189,0
742,-6.766067638993263,0
743,-15.713386297225952,0
744,-5.482898592948914,0
745,-2.904293578118086,0
746,-8.667435184121132,0
747,-3.62282345443964,0
748,-9.572135612368584,0
749,-5.178035080432892,0
750,-8.755690649151802,0
751,-0.024241551756858826,1
752,-16.3931525349617,0
753,-4.54708444327116,0
754,-8.13272339105606,0
755,-9.262001186609268,0
756,-8.04639320075512,0
757,-14.256407260894775,0
758,-6.160566732287407,0
759,-14.14059653878212,0
760,-5.812287025153637,0
761,-15.586427718400955,0
762,-13.552726715803146,0
763,-8.85019288957119,0
764,-9.72062212228775,0
765,-7.3343464732170105,0
766,-4.665701039135456,0
767,-9.7016881108284,0
768,-8.518170222640038,0
769,-6.279341816902161,0
770,-9.392240822315216,0
771,-4.001140236854553,0
772,-4.662503100931644,0
773,-0.03522181138396263,1
774,-5.936233647167683,0
775,-8.534263402223587,0
776,-6.486949577927589,0
777,-10.220579251646996,0
778,-9.284534066915512,0
779,-8.442599311470985,0
780,-12.110649973154068,0
781,-0.04087742418050766,1
782,-13.083230197429657,0
783,-9.996233463287354,0
784,-9.297832921147346,0
785,-10.300047814846039,0
786,-11.603264898061752,0
787,-8.1417096555233,0
788,-11.284634590148926,0
789,-3.7137400060892105,0
790,-3.7848258018493652,0
791,-10.18131260573864,0
792,-12.305014654994011,0
793,-3.656055510044098,0
794,-3.3444973826408386,0
795,-0.04962101951241493,1
796,-8.416741281747818,0
797,-7.570166423916817,0
798,-9.24524262547493,0
799,-4.862730860710144,0
800,-8.807827219367027,0
801,-4.480290420353413,0
802,-4.860563464462757,0
803,-2.9584390856325626,0
804,-12.281712219119072,0
805,-4.71710055321455,0
806,-10.327713698148727,0
807,-6.189483650028706,0
808,-2.775781139731407,0
809,-0.048171624541282654,1
810,-13.144643187522888,0
811,-3.077000867575407,0
812,-9.109764948487282,0
813,-4.130687065422535,0
814,-14.648643046617508,0
815,-6.119295991957188,0
816,-11.013165801763535,0
817,-3.670058034360409,0
818,-13.422990292310715,0
819,-5.50463142991066,0
820,-4.526096783578396,0
821,-6.8030374348163605,0
822,-13.317183315753937,0
823,-5.3359649032354355,0
824,-5.233441300690174,0
825,-7.24335415661335,0
826,-2.9676509723067284,0
827,-16.556281059980392,0
828,-9.308869928121567,0
829,-5.908617176115513,0
830,-7.120703220367432,0
831,-3.099969480186701,0
832,-0.042697325348854065,1
833,-5.263748794794083,0
834,-8.325663357973099,0
835,-9.740238279104233,0
836,-8.075603514909744,0
837,-5.808536566793919,0
838,-6.935713171958923,0
839,-31.741986379027367,0
840,-11.796238541603088,0
841,-4.922259449958801,0
842,-13.57303860783577,0
843,-8.25010558962822,0
844,-7.148697137832642,0
845,-10.888627633452415,0
846,-5.174653120338917,0
847,-10.05384549498558,0
848,-9.52008929848671,0
849,-6.051173485815525,0
850,-7.153215005993843,0
851,-8.920805856585503,0
852,-6.986951231956482,0
853,-8.28634375333786,0
854,-11.480568557977676,0
855,-7.349232390522957,0
856,-8.086926236748695,0
857,-6.2897341549396515,0
858,-8.96231846511364,0
859,-11.445388868451118,0
860,-12.312341466546059,0
861,-5.065589524805546,0
862,-8.751155883073807,0
863,-12.905822336673737,0
864,-8.885638192296028,0
865,-3.9449131563305855,0
866,-6.589628845453262,0
867,-15.721588671207428,0
868,-9.757346972823143,0
869,-7.773495972156525,0
870,-7.8756310641765594,0
871,-0.03971859812736511,1
872,-14.697160422801971,0
873,-8.15909093618393,0
874,-10.105115801095963,0
875,-10.803876236081123,0
876,-10.940752416849136,0
877,-11.030739322304726,0
878,-2.8925937339663506,0
879,-7.9903097450733185,0
880,-7.796900779008865,0
881,-5.280898451805115,0
882,-4.778175711631775,0
883,-2.9659782387316227,0
884,-4.371228389441967,0
885,-14.687198877334595,0
886,-0.035526253283023834,1
887,-5.594347327947617,0
888,-5.053827069699764,0
889,-9.126516446471214,0
890,-5.76610990613699,0
891,-0.015053955838084221,1
892,-18.58619798719883,0
893,-3.126823216676712,0
894,-8.247423946857452,0
895,-7.158125951886177,0
896,-7.376921370625496,0
897,-11.559460833668709,0
898,-8.359239667654037,0
899,-9.705286651849747,0
900,-16.22949767112732,0
901,-7.220101550221443,0
902,-8.156819358468056,0
903,-2.783133301883936,0
904,-10.388698488473892,0
905,-0.04070218279957771,1
906,-14.164748907089233,0
907,-9.589148119091988,0
908,-5.836595103144646,0
909,-11.068153336644173,0
910,-8.388183027505875,0
911,-8.111824318766594,0
912,-8.747053802013397,0
913,-4.8475127145648,0
914,-3.1154543980956078,0
915,-7.529817417263985,0
916,-8.409367710351944,0
917,-0.031287044286727905,1
918,-17.14569091796875,0
919,-3.179096110165119,0
920,-8.707735300064087,0
921,-6.858803495764732,0
922,-5.055516019463539,0
923,-8.914903312921524,0
924,-14.335107386112213,0
925,-17.32385951280594,0
926,-9.838227093219757,0
927,-13.885934799909592,0
928,-5.9245299100875854,0
929,-11.947954013943672,0
930,-6.218820042908192,0
931,-12.082205355167389,0
932,-11.46214060485363,0
933,-6.992215231060982,0
934,-6.445288762450218,0
935,-8.034067317843437,0
936,-4.331666111946106,0
937,-4.2023428827524185,0
938,-7.471092686057091,0
939,-5.71891987323761,0
940,-4.414500035345554,0
941,-12.667634755373001,0
942,-6.754950761795044,0
943,-4.519941903650761,0
944,-4.3025485798716545,0
945,-13.604853004217148,0
946,-8.18618880212307,0
947,-6.614786148071289,0
948,-16.338536143302917,0
949,-11.785360336303711,0
950,-7.9065010994672775,0
951,-4.9438768699765205,0
952,-10.177980244159698,0
953,-4.849192872643471,0
954,-14.236299127340317,0
955,-6.654566153883934,0
956,-6.896717995405197,0
957,-11.704546317458153,0
958,-6.402567744255066,0
959,-10.217251986265182,0
960,-0.046357009559869766,1
961,-7.383648037910461,0
962,-10.809350982308388,0
963,-5.807395309209824,0
964,-3.0614184699952602,0
965,-18.534477561712265,0
966,-11.166928604245186,0
967,-9.210813015699387,0
968,-8.720788612961769,0
969,-4.263586200773716,0
970,-7.826547011733055,0
971,-0.02770322374999523,1
972,-6.73969966173172,0
973,-10.971585065126419,0
974,-3.8059184178709984,0
975,-0.03644588217139244,1
976,-10.869361847639084,0
977,-0.016541827470064163,1
978,-12.903161346912384,0
979,-4.933490306138992,0
980,-13.309005349874496,0
981,-8.347619488835335,0
982,-9.02759337425232,0
983,-13.270595490932465,0
984,-15.567415237426758,0
985,-13.086633831262589,0
986,-2.6746413111686707,0
987,-2.5413953140378,0
988,-6.429658085107803,0
989,-2.69382568821311,0
990,-10.714548528194427,0
991,-8.539819464087486,0
992,-15.415818482637405,0
993,-4.461915411055088,0
994,-6.8299311846494675,0
995,-5.249356634914875,0
996,-15.378113627433777,0
997,-8.429283916950226,0
998,-3.6948732286691666,0
999,-7.497838333249092,0
1000,-6.517847627401352,0
1001,-11.07236534357071,0
1002,-6.663640588521957,0
1003,-10.416217342019081,0
1004,-0.04023583605885506,1
1005,-7.014372780919075,0
1006,-4.29679398983717,0
1007,-15.158958077430725,0
1008,-6.686037480831146,0
1009,-18.02112516760826,0
1010,-5.226146414875984,0
1011,-12.52216163277626,0
1012,-8.843504756689072,0
1013,-5.906280264258385,0
1014,-12.150130063295364,0
1015,-9.697287812829018,0
1016,-7.380044296383858,0
1017,-4.416268266737461,0
1018,-8.317461743950844,0
1019,-0.04184729605913162,1
1020,-11.946831166744232,0
1021,-5.474911160767078,0
1022,-5.962501235306263,0
1023,-8.852437376976013,0
1024,-16.903026521205902,0
1025,-11.223680272698402,0
1026,-6.522718220949173,0
1027,-0.030489357188344002,1
1028,-7.266364932060242,0
1029,-0.019640745595097542,1
1030,-14.986634850502014,0
1031,-5.0803262591362,0
1032,-6.276053577661514,0
1033,-10.61552020907402,0
1034,-6.024172253906727,0
1035,-16.031257331371307,0
1036,-6.588044837117195,0
1037,-14.599383175373077,0
1038,-6.618591263890266,0
1039,-5.521791957318783,0
1040,-13.772963255643845,0
1041,-12.545322567224503,0
1042,-8.27361735701561,0
1043,-16.546251505613327,0
1044,-5.339719325304031,0
1045,-6.285105049610138,0
1046,-4.656115241348743,0
1047,-0.04381067678332329,1
1048,-5.353288680315018,0
1049,-7.605268701910973,0
1050,-7.95246659219265,0
1051,-11.537374541163445,0
1052,-10.884916126728058,0
1053,-6.4524876326322556,0
1054,-7.322251871228218,0
1055,-0.04408269003033638,1
1056,-9.59771054983139,0
1057,-7.1479737013578415,0
