episode,reward,success_rate
404,-18.6153903901577,0
405,-10.241874933242798,0
406,-18.040403433144093,0
407,-13.129002213478088,0
408,-7.797977529466152,0
409,-17.873649656772614,0
410,-15.799468465149403,0
411,-0.20967580005526543,1
412,-15.725544154644012,0
413,-16.892767161130905,0
414,-17.32497648894787,0
415,-22.305129036307335,0
416,-9.60148698464036,0
417,-0.8294221833348274,1
418,-14.69696170091629,0
419,-0.665435578674078,1
420,-12.076019674539566,0
421,-14.966532319784164,0
422,-11.710807427763939,0
423,-14.94550160318613,0
424,-15.31296943128109,0
425,-26.150580197572708,0
426,-27.868795081973076,0
427,-13.912636712193489,0
428,-14.262211620807648,0
429,-13.127668902277946,0
430,-8.17501050978899,0
431,-17.720049239695072,0
432,-0.040775325149297714,1
433,-11.693606473505497,0
434,-20.770821645855904,0
435,-12.195555970072746,0
436,-11.991708308458328,0
437,-20.82672744989395,0
438,-18.242117539048195,0
439,-18.319704338908195,0
440,-0.03717540204524994,1
441,-0.31763274408876896,1
442,-17.8791406750679,0
443,-11.94729183614254,0
444,-20.681994259357452,0
445,-17.62536120414734,0
446,-11.866589963436127,0
447,-12.297487571835518,0
448,-21.65192198008299,0
449,-13.317767560482025,0
450,-16.018597438931465,0
451,-18.35141985118389,0
452,-19.491448521614075,0
453,-5.4982046484947205,1
454,-11.563397958874702,0
455,-0.03192226588726044,1
456,-14.974965944886208,0
457,-23.5305098593235,0
458,-13.898976773023605,0
459,-25.17672950029373,0
460,-16.991361029446125,0
461,-12.421641439199448,0
462,-12.596463903784752,0
463,-13.518850788474083,0
464,-24.686909019947052,0
465,-18.421233668923378,0
466,-19.077453278005123,0
467,-15.21011033654213,0
468,-17.26215934753418,0
469,-12.760731652379036,0
470,-8.50645086914301,0
471,-0.035290032625198364,1
472,-10.398375801742077,0
473,-16.549970902502537,0
474,-20.60330666601658,0
475,-12.595615036785603,0
476,-14.579653710126877,0
477,-14.503801628947258,0
478,-18.68436649441719,0
479,-19.756731435656548,0
480,-0.011632590554654598,1
481,-15.106353044509888,0
482,-16.40461829304695,0
483,-14.349009923636913,0
484,-0.8566673249006271,1
485,-10.912537753582,0
486,-9.146433271467686,0
487,-16.574425995349884,0
488,-14.062820807099342,0
489,-2.714734699577093,1
490,-10.124320097267628,0
491,-13.92084838449955,0
492,-20.939579382538795,0
493,-17.358434036374092,0
494,-11.385232381522655,0
495,-13.833058655261993,0
496,-12.87103034555912,0
497,-13.258229061961174,0
498,-14.652421101927757,0
499,-24.482426449656487,0
500,-0.258064690977335,1
501,-14.693115293979645,0
502,-15.043163426220417,0
503,-1.0087122432887554,1
504,-22.404251649975777,0
505,-11.523284405469894,0
506,-17.838349744677544,0
507,-16.747415259480476,0
508,-19.19795624911785,0
509,-0.5989089570939541,1
510,-13.668547704815865,0
511,-18.24080567061901,0
512,-16.022247970104218,0
513,-18.838761560618877,0
514,-10.71622608602047,0
515,-11.51471208781004,0
516,-18.491720639169216,0
517,-10.155393496155739,0
518,-13.869916386902332,0
519,-26.40118231624365,0
520,-0.22133899293839931,1
521,-14.364347711205482,0
522,-16.29826518893242,0
523,-9.751681178808212,0
524,-12.357534557580948,0
525,-13.772562444210052,0
526,-27.220840081572533,0
527,-0.3510497435927391,1
528,-18.12749496847391,0
529,-8.247307892888784,0
530,-15.250612914562225,0
531,-11.4457488656044,0
532,-21.428834833204746,0
533,-18.976545363664627,0
534,-22.519030563533306,0
535,-0.5050449036061764,1
536,-21.477224498987198,0
537,-0.7933980599045753,1
538,-16.260058134794235,0
539,-19.975944995880127,0
540,-8.168203853070736,0
541,-18.24449162185192,0
542,-16.282099708914757,0
543,-16.43025454878807,0
544,-11.895690627396107,0
545,-19.32208950817585,0
546,-11.803189009428024,0
547,-20.366635739803314,0
548,-10.112851448357105,0
549,-22.292941734194756,0
550,-13.373010262846947,0
551,-12.407760173082352,0
552,-21.596245631575584,0
553,-18.892965734004974,0
554,-0.009179034270346165,1
555,-10.277280077338219,1
556,-0.04167304188013077,1
557,-19.597570657730103,0
558,-16.027487598359585,0
559,-13.736857652664185,0
560,-20.951827257871628,0
561,-13.347224801778793,0
562,-11.671689964830875,0
563,-1.7364782765507698,1
564,-9.198201149702072,0
565,-8.764303989708424,0
566,-1.976991355419159,1
567,-11.656535863876343,0
568,-17.156243856996298,0
569,-12.249203696846962,0
570,-9.961123958230019,0
571,-17.382963061332703,0
572,-8.472159467637539,0
573,-24.258863158524036,0
574,-18.665316484868526,0
575,-1.258728727698326,1
576,-0.44639168679714203,1
577,-12.709020130336285,0
578,-18.63638027012348,0
579,-0.9254858233034611,1
580,-0.7060434781014919,1
581,-3.7544142678380013,1
582,-14.708431378006935,0
583,-10.875361196696758,0
584,-14.73354709148407,0
585,-5.840647920966148,1
586,-8.126733005046844,0
587,-18.020488075912,0
588,-18.772810474038124,0
589,-21.674023628234863,0
590,-7.026701837778091,0
591,-11.681686133146286,0
592,-19.60571551322937,0
593,-11.997471258044243,0
594,-15.195158004760742,0
595,-5.816118624061346,0
596,-26.864106729626656,0
597,-1.3765203654766083,1
598,-27.735090896487236,0
599,-12.944462232291698,0
600,-7.485757876187563,0
601,-0.3403182290494442,1
602,-8.262223027646542,0
603,-21.464239209890366,0
604,-4.9971492774784565,1
605,-15.112228110432625,0
606,-0.06258522160351276,1
607,-15.129525139927864,0
608,-16.712221577763557,0
609,-21.31368839740753,0
610,-14.194004237651825,0
611,-11.85075606405735,0
612,-11.884231813251972,0
613,-25.555704042315483,0
614,-3.6297558397054672,1
615,-13.83844342827797,0
616,-9.942748479545116,0
617,-13.37004654109478,0
618,-13.546667501330376,0
619,-27.2848929092288,0
620,-13.220202460885048,0
621,-11.121513769030571,0
622,-15.331187784671783,0
623,-17.007496923208237,0
624,-11.923077821731567,0
625,-9.380997598171234,0
626,-23.682754829525948,0
627,-4.277132637798786,1
628,-15.22157932817936,0
629,-15.256445169448853,0
630,-15.19452179968357,0
631,-14.299686588346958,0
632,-12.88215847313404,0
633,-14.924893975257874,0
634,-19.52612692117691,0
635,-0.2579454481601715,1
636,-15.061115846037865,0
637,-0.34622588753700256,1
638,-14.177730396389961,0
639,-1.6327054351568222,1
640,-13.170242443680763,0
641,-14.702238008379936,0
642,-22.469300270080566,0
643,-21.539039731025696,0
644,-13.696316868066788,0
645,-2.7187716774642467,1
646,-19.531746819615364,0
647,-27.02996875345707,0
648,-14.579790193587542,0
649,-13.56793250143528,0
650,-16.512709975242615,0
651,-17.857877396047115,0
652,-12.674848832190037,0
653,-3.882887624204159,1
654,-18.755721881985664,0
655,-18.436979189515114,0
656,-16.557603053748608,0
657,-16.808671094477177,0
658,-15.048038706183434,0
659,-14.949641812592745,0
660,-16.09769095852971,0
661,-11.325444713234901,0
662,-15.452303364872932,0
663,-16.07452278584242,0
664,-18.26697112619877,0
665,-2.473757430911064,1
666,-12.864419236779213,0
667,-23.08255833387375,0
668,-19.785709530115128,0
669,-13.226487338542938,0
670,-0.03536181524395943,1
671,-10.68567506968975,0
672,-12.562539532780647,0
673,-10.797537013888359,0
674,-13.642562735825777,0
675,-0.11880702525377274,1
676,-6.3115283735096455,1
677,-12.071087300777435,0
678,-15.397053673863411,0
679,-19.17567478120327,0
680,-0.034133631736040115,1
681,-16.030511781573296,0
682,-13.786743439733982,0
683,-17.00912755727768,0
684,-10.997366525232792,0
685,-13.953689754009247,0
686,-18.14806518703699,0
687,-16.6069320961833,0
688,-13.763680756092072,0
689,-13.171570532023907,0
690,-12.038959167897701,0
691,-1.968503762036562,1
692,-24.950893856585026,0
693,-17.565374225378036,0
694,-16.29979680478573,0
695,-10.340291410684586,0
696,-10.176330834627151,0
697,-14.91344927996397,0
698,-0.9839122109115124,1
699,-20.32079328596592,0
700,-16.020057782530785,0
701,-14.668374061584473,0
702,-14.249845869839191,0
703,-10.265650376677513,0
704,-27.49732054769993,0
705,-12.954536266624928,0
706,-20.656728580594063,0
707,-16.088858127593994,0
708,-13.260686911642551,0
709,-11.331949792802334,0
710,-14.72701945155859,0
711,-13.21800945699215,0
712,-0.08735320717096329,1
713,-13.58176003396511,0
714,-14.87178122997284,0
715,-13.9017925709486,0
716,-18.443616166710854,0
717,-13.9535461217165,0
718,-12.3196210116148,0
719,-27.50421342253685,0
720,-15.80179799348116,0
721,-11.16737949848175,0
722,-23.01392151415348,0
723,-12.781821675598621,0
724,-16.49156230688095,0
725,-11.559182979166508,0
726,-20.582511842250824,0
727,-13.008026219904423,0
728,-21.97381840646267,0
729,-13.35614275932312,0
730,-17.297980904579163,0
731,-16.673918411135674,0
732,-14.950208649039268,0
733,-11.735765032470226,0
734,-14.019639790058136,0
735,-14.501635268330574,0
736,-0.12794147804379463,1
737,-15.40426005423069,0
738,-8.636606015264988,0
739,-11.946750171482563,0
740,-12.009683929383755,0
741,-20.262318342924118,0
742,-13.137162685394287,0
743,-14.699212178587914,0
744,-0.12325171381235123,1
745,-9.036670371890068,0
746,-17.843289405107498,0
747,-2.1454284973442554,1
748,-16.648310229182243,0
749,-15.335793413221836,0
750,-21.826492860913277,0
751,-24.1961839646101,0
752,-15.454984590411186,0
753,-17.693460136651993,0
754,-9.28642863407731,0
755,-13.481774099171162,0
756,-22.319611713290215,0
757,-18.11056423187256,0
758,-12.891845859587193,0
759,-13.274557694792747,0
760,-16.390468075871468,0
761,-12.515269417315722,0
762,-12.325944185256958,0
763,-14.464589625597,0
764,-20.893155813217163,0
765,-19.918882206082344,0
766,-22.027717992663383,0
767,-27.69981862604618,0
768,-18.190698504447937,0
769,-0.18414075765758753,1
770,-4.8595706559717655,1
771,-16.00576663762331,0
772,-24.471325397491455,0
773,-9.401680313050747,0
774,-0.20013344287872314,1
775,-27.33698183298111,0
776,-16.965926840901375,0
777,-0.5050754249095917,1
778,-12.012769274413586,0
779,-12.071844637393951,0
780,-14.699663907289505,0
781,-11.552022211253643,0
782,-10.205986611545086,0
783,-25.45166739821434,0
784,-3.9626157619059086,1
785,-1.2761869542300701,1
786,-14.699945002794266,0
787,-18.47338107228279,0
788,-0.49437758326530457,1
789,-15.4507377743721,0
790,-12.017547510564327,0
791,-0.6975324228405952,1
792,-0.3707627058029175,1
793,-7.7611151821911335,1
794,-15.1698137819767,0
795,-13.690782710909843,0
796,-9.064322978258133,0
797,-19.46076175570488,0
798,-14.84731537103653,0
799,-11.61139216274023,0
800,-21.036299094557762,0
801,-15.39085129648447,0
802,-12.974750503897667,0
803,-11.875800892710686,0
804,-23.359634965658188,0
805,-0.044595103710889816,1
806,-13.769448287785053,0
807,-19.722388684749603,0
808,-18.6466656178236,0
809,-12.711330853402615,0
810,-11.09400350600481,0
811,-0.08038510382175446,1
812,-0.26058682054281235,1
813,-14.164472132921219,0
814,-13.51542816311121,0
815,-0.1656350940465927,1
816,-12.698498085141182,0
817,-13.833553582429886,0
818,-11.441530629992485,0
819,-15.120923325419426,0
820,-11.124559819698334,0
821,-21.19807243347168,0
822,-15.365415677428246,0
823,-16.058342188596725,0
824,-19.93006779998541,0
825,-20.529173225164413,0
826,-0.21085026487708092,1
827,-11.112208507955074,0
828,-15.541002314537764,0
829,-13.47018251568079,0
830,-0.2584613785147667,1
831,-16.497598573565483,0
832,-7.7381496876478195,0
833,-0.5582061186432838,1
834,-0.21386748924851418,1
835,-9.07997814565897,0
836,-17.84845359623432,0
837,-0.9898344837129116,1
838,-9.494895532727242,0
839,-14.706736505031586,0
840,-3.14325681515038,1
841,-0.036278024315834045,1
842,-23.301010370254517,0
843,-10.817013949155807,0
844,-10.671134542673826,0
845,-11.507661819458008,0
846,-17.89952167123556,0
847,-9.691465232521296,0
848,-17.16909632086754,0
849,-12.839814081788063,0
850,-12.086210057139397,0
851,-11.507201857864857,0
852,-27.013821199536324,0
853,-0.7220234088599682,1
854,-16.995589584112167,0
855,-1.1866131126880646,1
856,-0.47582415118813515,1
857,-18.107433445751667,0
858,-11.162324510514736,0
859,-0.03899642080068588,1
860,-0.0447978600859642,1
861,-8.561684139072895,0
862,-23.392561346292496,0
863,-23.592591859400272,0
864,-8.527643471956253,0
865,-15.686046279966831,0
866,-26.69195304811001,0
867,-11.110120549798012,0
868,-0.5487358495593071,1
869,-19.29820317029953,0
870,-11.22387395054102,0
871,-20.05569176375866,0
872,-18.633855566382408,0
873,-1.128985434770584,1
874,-19.263193905353546,0
875,-1.4154952690005302,1
876,-19.537676066160202,0
877,-19.34647035598755,0
878,-11.693552479147911,0
879,-17.297701492905617,0
880,-11.640753746032715,0
881,-0.25600153394043446,1
882,-18.013788402080536,0
883,-12.604883290827274,0
884,-12.014836996793747,0
885,-9.543068513274193,0
886,-16.996959522366524,0
887,-10.840569704771042,0
888,-15.165768906474113,0
889,-11.249669283628464,0
890,-15.198506206274033,0
891,-12.848688066005707,0
892,-12.907372772693634,0
893,-15.546050906181335,0
894,-13.169918164610863,0
895,-0.08551380038261414,1
896,-17.803741559386253,0
897,-19.265324965119362,0
898,-12.807920895516872,0
899,-15.62897376716137,0
900,-10.481449514627457,0
901,-14.661113575100899,0
902,-18.69820573180914,0
903,-13.437363713979721,0
904,-21.59340464323759,0
905,-1.7458995562046766,1
906,-16.98786349594593,0
907,-17.075833670794964,0
908,-15.699952393770218,0
909,-11.026507258415222,1
910,-11.816665165126324,0
911,-16.784954220056534,0
912,-13.648488819599152,0
913,-13.521218001842499,0
914,-11.852210506796837,0
915,-18.305539533495903,0
916,-12.54742343723774,0
917,-20.345656357705593,0
918,-20.350205928087234,0
919,-6.5295519679784775,0
920,-17.85336059331894,0
921,-7.682880826294422,0
922,-8.33580880984664,1
923,-19.969783559441566,0
924,-15.41495005786419,0
925,-8.916964374482632,0
926,-4.32088702917099,1
927,-14.28420302271843,0
928,-9.204909339547157,0
929,-11.668261840939522,0
930,-18.485438138246536,0
931,-19.796842619776726,0
932,-19.622100487351418,0
933,-15.768142819404602,0
934,-15.830982193350792,0
935,-0.08169868774712086,1
936,-14.70671085268259,0
937,-24.413531735539436,0
938,-23.78502382338047,0
939,-0.12336097657680511,1
940,-18.293705105781555,0
941,-18.90126769244671,0
942,-25.760243967175484,0
943,-14.405995190143585,0
944,-11.904953092336655,0
945,-12.144043609499931,0
946,-0.10738709568977356,1
947,-21.407244741916656,0
948,-9.54179485887289,0
949,-21.470954805612564,0
950,-11.542606644332409,0
951,-9.541550375521183,0
952,-23.132100611925125,0
953,-18.79103721678257,0
954,-14.575636707246304,0
955,-15.690657317638397,0
956,-12.789780884981155,0
957,-13.096292994916439,0
958,-5.200549375265837,1
959,-13.562276028096676,0
960,-8.727988578379154,0
961,-14.444404765963554,0
962,-15.78082637488842,0
963,-1.974426530301571,1
964,-14.390144512057304,0
965,-10.510483853518963,0
966,-17.98597163707018,0
967,-18.04875935614109,0
968,-14.845995351672173,0
969,-9.918238006532192,0
970,-10.048454996198416,0
971,-13.977138184010983,0
972,-9.81453162431717,0
973,-0.016905929893255234,1
974,-14.339901477098465,0
975,-17.379532866179943,0
976,-17.972042493522167,0
977,-13.685422711074352,0
978,-16.175309650599957,0
979,-0.2952019199728966,1
980,-15.72313717007637,0
981,-15.591079086065292,0
982,-9.29589631408453,0
983,-17.054123915731907,0
984,-14.722556859254837,0
985,-15.190245598554611,0
986,-18.40917330980301,0
987,-9.552960067987442,0
988,-9.893381003290415,0
989,-25.140717804431915,0
990,-2.0991469882428646,1
991,-7.9301829263567924,0
992,-14.610846623778343,0
993,-19.45246997475624,0
994,-9.978499673306942,0
995,-8.707882575690746,0
996,-20.441935807466507,0
997,-18.888815090060234,0
998,-15.586890488862991,0
999,-10.914536967873573,0
1000,-0.20724216476082802,1
1001,-9.70844203978777,0
1002,-0.04176206886768341,1
1003,-18.20783243328333,0
1004,-17.79293456673622,0
1005,-20.70740157365799,0
1006,-10.412014335393906,0
1007,-19.25649978965521,0
1008,-12.742599815130234,0
1009,-23.77062414586544,0
1010,-20.422209195792675,0
1011,-20.814286097884178,0
1012,-15.901085659861565,0
1013,-12.971347905695438,0
1014,-17.62906029447913,0
1015,-1.290613116696477,1
1016,-22.34541580080986,0
1017,-12.644199509173632,0
1018,-1.6256653554737568,1
1019,-2.346623919904232,1
1020,-0.11604618653655052,1
1021,-0.8952156119048595,1
1022,-16.94987055659294,0
1023,-13.37344166636467,0
1024,-22.16105055809021,0
1025,-10.224353112280369,0
1026,-10.979129172861576,0
1027,-28.67442859709263,0
1028,-14.005035392940044,0
1029,-10.6865224391222,0
1030,-13.809939295053482,0
1031,-13.343477353453636,0
1032,-13.03735388815403,0
1033,-11.110175386071205,0
1034,-12.923095598816872,0
1035,-13.752360329031944,0
1036,-0.2375786043703556,1
1037,-11.339631229639053,0
1038,-13.347295716404915,0
1039,-14.98647616803646,0
1040,-20.833993017673492,0
1041,-13.161922104656696,0
1042,-0.13735664635896683,1
1043,-11.222193859517574,0
1044,-6.136754956096411,1
1045,-0.7458653636276722,1
1046,-1.0598028264939785,1
1047,-0.2583560571074486,1
1048,-25.20363312959671,0
1049,-21.913407266139984,0
1050,-1.665541660040617,1
1051,-22.450694486498833,0
1052,-15.983410477638245,0
1053,-9.85107160359621,0
1054,-8.187224190682173,0
1055,-0.03088257648050785,1
1056,-13.717769294977188,0
1057,-19.598939701914787,0
1058,-14.116797149181366,0
1059,-11.242073141038418,0
1060,-17.73988489806652,0
