episode,reward,success_rate,noise
61,-50.0,0,0.09939182640621266
62,-50.0,0,0.09938188722357204
63,-50.0,0,0.09937194903484968
64,-50.0,0,0.0993620118399462
65,-50.0,0,0.09935207563876221
66,-50.0,0,0.09934214043119834
67,-50.0,0,0.09933220621715522
68,-50.0,0,0.0993222729965335
69,-50.0,0,0.09931234076923384
70,-50.0,0,0.09930240953515691
71,-50.0,0,0.0992924792942034
72,-50.0,0,0.09928255004627398
73,-50.0,0,0.09927262179126936
74,-50.0,0,0.09926269452909023
75,-29.0,1,0.09925276825963732
76,-15.0,1,0.09924284298281136
77,-34.0,1,0.09923291869851308
78,-50.0,0,0.09922299540664323
79,-40.0,1,0.09921307310710256
80,-50.0,0,0.09920315179979185
81,-41.0,1,0.09919323148461187
82,-50.0,0,0.09918331216146341
83,-50.0,0,0.09917339383024726
84,-50.0,0,0.09916347649086424
85,-50.0,0,0.09915356014321515
86,-50.0,0,0.09914364478720084
87,-50.0,0,0.09913373042272211
88,-50.0,0,0.09912381704967983
89,-50.0,0,0.09911390466797487
90,-50.0,0,0.09910399327750807
91,-50.0,0,0.09909408287818032
92,-50.0,0,0.0990841734698925
93,-50.0,0,0.0990742650525455
94,-50.0,0,0.09906435762604025
95,-50.0,0,0.09905445119027766
96,-50.0,0,0.09904454574515863
97,-5.0,1,0.09903464129058412
98,-50.0,0,0.09902473782645506
99,-50.0,0,0.09901483535267241
100,-50.0,0,0.09900493386913715
101,-50.0,0,0.09899503337575025
102,-50.0,0,0.09898513387241267
103,-50.0,0,0.09897523535902543
104,-50.0,0,0.09896533783548953
105,-50.0,0,0.09895544130170597
106,-50.0,0,0.0989455457575758
107,-50.0,0,0.09893565120300005
108,-50.0,0,0.09892575763787975
109,-50.0,0,0.09891586506211597
110,-50.0,0,0.09890597347560975
111,-50.0,0,0.0988960828782622
112,-50.0,0,0.09888619326997437
113,-50.0,0,0.09887630465064738
114,-50.0,0,0.09886641702018231
115,-50.0,0,0.0988565303784803
116,-50.0,0,0.09884664472544245
117,-50.0,0,0.0988367600609699
118,-50.0,0,0.0988268763849638
119,-50.0,0,0.09881699369732531
120,-50.0,0,0.09880711199795558
121,-50.0,0,0.09879723128675579
122,-50.0,0,0.09878735156362711
123,-50.0,0,0.09877747282847076
124,-50.0,0,0.0987675950811879
125,-50.0,0,0.09875771832167979
126,-50.0,0,0.09874784254984763
127,-1.0,1,0.09873796776559264
128,-50.0,0,0.09872809396881609
129,-50.0,0,0.09871822115941921
130,-50.0,0,0.09870834933730327
131,-50.0,0,0.09869847850236954
132,-50.0,0,0.09868860865451931
133,-50.0,0,0.09867873979365387
134,-50.0,0,0.09866887191967451
135,-3.0,1,0.09865900503248254
136,-50.0,0,0.09864913913197929
137,-9.0,1,0.09863927421806609
138,-50.0,0,0.09862941029064429
139,-50.0,0,0.09861954734961523
140,-50.0,0,0.09860968539488027
141,-50.0,0,0.09859982442634078
142,-50.0,0,0.09858996444389816
143,-50.0,0,0.09858010544745377
144,-50.0,0,0.09857024743690902
145,-50.0,0,0.09856039041216533
146,-50.0,0,0.09855053437312411
147,-50.0,0,0.0985406793196868
148,-50.0,0,0.09853082525175483
149,-50.0,0,0.09852097216922966
150,-50.0,0,0.09851112007201274
151,-50.0,0,0.09850126896000554
152,-50.0,0,0.09849141883310954
153,-50.0,0,0.09848156969122623
154,-50.0,0,0.09847172153425711
155,-50.0,0,0.09846187436210369
156,-50.0,0,0.09845202817466747
157,-50.0,0,0.09844218297185
158,-50.0,0,0.09843233875355283
159,-50.0,0,0.09842249551967747
160,-50.0,0,0.0984126532701255
161,-50.0,0,0.09840281200479849
162,-50.0,0,0.09839297172359801
163,-50.0,0,0.09838313242642566
164,-50.0,0,0.09837329411318302
165,-50.0,0,0.0983634567837717
166,-50.0,0,0.09835362043809333
167,-50.0,0,0.09834378507604952
168,-50.0,0,0.09833395069754192
169,-50.0,0,0.09832411730247216
170,-50.0,0,0.09831428489074191
171,-50.0,0,0.09830445346225283
172,-50.0,0,0.09829462301690661
173,-50.0,0,0.09828479355460493
174,-50.0,0,0.09827496507524947
175,-50.0,0,0.09826513757874195
176,-50.0,0,0.09825531106498407
177,-50.0,0,0.09824548553387757
178,-50.0,0,0.09823566098532419
179,-50.0,0,0.09822583741922565
180,-50.0,0,0.09821601483548373
181,-50.0,0,0.09820619323400018
182,-50.0,0,0.09819637261467677
183,-50.0,0,0.09818655297741531
184,-50.0,0,0.09817673432211757
185,-50.0,0,0.09816691664868536
186,-50.0,0,0.09815709995702049
187,-50.0,0,0.09814728424702479
188,-50.0,0,0.09813746951860008
189,-50.0,0,0.09812765577164823
190,-50.0,0,0.09811784300607106
191,-50.0,0,0.09810803122177045
192,-50.0,0,0.09809822041864827
193,-1.0,1,0.0980884105966064
194,-50.0,0,0.09807860175554674
195,-50.0,0,0.09806879389537118
196,-50.0,0,0.09805898701598165
197,-50.0,0,0.09804918111728005
198,-50.0,0,0.09803937619916832
199,-50.0,0,0.0980295722615484
200,-50.0,0,0.09801976930432225
201,-50.0,0,0.09800996732739183
202,-50.0,0,0.09800016633065908
203,-50.0,0,0.09799036631402602
204,-50.0,0,0.09798056727739463
205,-50.0,0,0.09797076922066689
206,-50.0,0,0.09796097214374481
207,-50.0,0,0.09795117604653045
208,-50.0,0,0.09794138092892579
209,-50.0,0,0.0979315867908329
210,-50.0,0,0.09792179363215382
211,-50.0,0,0.09791200145279061
212,-50.0,0,0.09790221025264532
213,-50.0,0,0.09789242003162006
214,0.0,1,0.0978826307896169
215,-50.0,0,0.09787284252653794
216,-50.0,0,0.0978630552422853
217,-50.0,0,0.09785326893676106
218,-50.0,0,0.09784348360986739
219,-4.0,1,0.0978336992615064
220,-50.0,0,0.09782391589158025
221,-50.0,0,0.09781413349999109
222,-50.0,0,0.0978043520866411
223,-50.0,0,0.09779457165143243
224,-50.0,0,0.09778479219426729
225,-50.0,0,0.09777501371504786
226,-50.0,0,0.09776523621367636
227,-50.0,0,0.09775545969005499
228,-50.0,0,0.09774568414408598
229,-50.0,0,0.09773590957567158
230,0.0,1,0.09772613598471401
231,-50.0,0,0.09771636337111554
232,-50.0,0,0.09770659173477843
233,-50.0,0,0.09769682107560496
234,-50.0,0,0.0976870513934974
235,-50.0,0,0.09767728268835806
236,-50.0,0,0.09766751496008923
237,-50.0,0,0.09765774820859321
238,-50.0,0,0.09764798243377236
239,-50.0,0,0.09763821763552899
240,-50.0,0,0.09762845381376543
241,-50.0,0,0.09761869096838406
242,-37.0,1,0.09760892909928723
243,-50.0,0,0.0975991682063773
244,-50.0,0,0.09758940828955667
245,-50.0,0,0.09757964934872772
246,-50.0,0,0.09756989138379285
247,-50.0,0,0.09756013439465447
248,-50.0,0,0.09755037838121501
249,-50.0,0,0.09754062334337689
250,-50.0,0,0.09753086928104256
251,-50.0,0,0.09752111619411445
252,-50.0,0,0.09751136408249504
253,-50.0,0,0.0975016129460868
254,-50.0,0,0.09749186278479219
255,-50.0,0,0.0974821135985137
256,-50.0,0,0.09747236538715386
257,-50.0,0,0.09746261815061515
258,-50.0,0,0.09745287188880009
259,-50.0,0,0.09744312660161121
260,-50.0,0,0.09743338228895106
261,-50.0,0,0.09742363895072216
262,-50.0,0,0.09741389658682709
263,-50.0,0,0.0974041551971684
264,-50.0,0,0.09739441478164869
265,-50.0,0,0.09738467534017052
266,-50.0,0,0.0973749368726365
267,-50.0,0,0.09736519937894923
268,-50.0,0,0.09735546285901134
269,-50.0,0,0.09734572731272544
270,-50.0,0,0.09733599273999416
271,-50.0,0,0.09732625914072016
272,-50.0,0,0.09731652651480609
273,-50.0,0,0.09730679486215461
274,-50.0,0,0.0972970641826684
275,-50.0,0,0.09728733447625013
276,-50.0,0,0.0972776057428025
277,-50.0,0,0.09726787798222822
278,-50.0,0,0.09725815119443
279,-50.0,0,0.09724842537931055
280,-50.0,0,0.09723870053677262
281,-50.0,0,0.09722897666671895
282,-50.0,0,0.09721925376905229
283,-50.0,0,0.09720953184367538
284,-50.0,0,0.09719981089049101
285,0.0,1,0.09719009090940196
286,-50.0,0,0.09718037190031102
287,-3.0,1,0.09717065386312099
288,-50.0,0,0.09716093679773467
289,-50.0,0,0.0971512207040549
290,-50.0,0,0.09714150558198449
291,-50.0,0,0.09713179143142629
292,-50.0,0,0.09712207825228315
293,-50.0,0,0.09711236604445793
294,-50.0,0,0.09710265480785349
295,-50.0,0,0.0970929445423727
296,-50.0,0,0.09708323524791847
297,-50.0,0,0.09707352692439368
298,-50.0,0,0.09706381957170124
299,-50.0,0,0.09705411318974407
300,-50.0,0,0.09704440777842509
301,-50.0,0,0.09703470333764724
302,-50.0,0,0.09702499986731349
303,-50.0,0,0.09701529736732675
304,-50.0,0,0.09700559583759003
305,-2.0,1,0.09699589527800627
306,-50.0,0,0.09698619568847847
307,-50.0,0,0.09697649706890962
308,-50.0,0,0.09696679941920273
309,-50.0,0,0.09695710273926081
310,-50.0,0,0.09694740702898688
311,-50.0,0,0.09693771228828399
312,-50.0,0,0.09692801851705517
313,-50.0,0,0.09691832571520347
314,-50.0,0,0.09690863388263195
315,-50.0,0,0.09689894301924369
316,-50.0,0,0.09688925312494177
317,-50.0,0,0.09687956419962929
318,-50.0,0,0.09686987624320932
319,-50.0,0,0.096860189255585
320,-50.0,0,0.09685050323665943
321,-50.0,0,0.09684081818633576
322,-50.0,0,0.09683113410451713
323,-50.0,0,0.09682145099110669
324,-50.0,0,0.09681176884600758
325,-50.0,0,0.09680208766912297
326,-50.0,0,0.09679240746035607
327,-50.0,0,0.09678272821961004
328,-50.0,0,0.09677304994678808
329,-50.0,0,0.0967633726417934
330,-50.0,0,0.09675369630452922
331,-50.0,0,0.09674402093489877
332,-50.0,0,0.09673434653280528
333,-50.0,0,0.09672467309815201
334,-50.0,0,0.0967150006308422
335,0.0,1,0.09670532913077912
336,-50.0,0,0.09669565859786604
337,-50.0,0,0.09668598903200626
338,-50.0,0,0.09667632043310306
339,-50.0,0,0.09666665280105975
340,-50.0,0,0.09665698613577965
341,-50.0,0,0.09664732043716608
342,-50.0,0,0.09663765570512237
343,-50.0,0,0.09662799193955185
344,-50.0,0,0.0966183291403579
345,-50.0,0,0.09660866730744386
346,-50.0,0,0.09659900644071312
347,-50.0,0,0.09658934654006905
348,-50.0,0,0.09657968760541505
349,-50.0,0,0.09657002963665451
350,-50.0,0,0.09656037263369084
351,-50.0,0,0.09655071659642747
352,-50.0,0,0.09654106152476782
353,-50.0,0,0.09653140741861535
354,-50.0,0,0.09652175427787349
355,-50.0,0,0.09651210210244571
356,-50.0,0,0.09650245089223547
357,-50.0,0,0.09649280064714624
358,-50.0,0,0.09648315136708153
359,-50.0,0,0.09647350305194483
360,-50.0,0,0.09646385570163964
361,-50.0,0,0.09645420931606948
362,-50.0,0,0.09644456389513786
363,-50.0,0,0.09643491943874835
364,-50.0,0,0.09642527594680447
365,-50.0,0,0.09641563341920979
366,-50.0,0,0.09640599185586787
367,-50.0,0,0.09639635125668229
368,-50.0,0,0.09638671162155663
369,-50.0,0,0.09637707295039447
370,-50.0,0,0.09636743524309943
371,-50.0,0,0.09635779849957513
372,-50.0,0,0.09634816271972517
373,-50.0,0,0.0963385279034532
374,-50.0,0,0.09632889405066285
375,-50.0,0,0.09631926116125779
376,-50.0,0,0.09630962923514166
377,-50.0,0,0.09629999827221815
378,-50.0,0,0.09629036827239093
379,-50.0,0,0.0962807392355637
380,-50.0,0,0.09627111116164014
381,-50.0,0,0.09626148405052398
382,-2.0,1,0.09625185790211893
383,-50.0,0,0.09624223271632872
384,-50.0,0,0.09623260849305708
385,-50.0,0,0.09622298523220778
386,-50.0,0,0.09621336293368456
387,-50.0,0,0.09620374159739119
388,-50.0,0,0.09619412122323145
389,-50.0,0,0.09618450181110913
390,-2.0,1,0.09617488336092803
391,-50.0,0,0.09616526587259193
392,-50.0,0,0.09615564934600467
393,-50.0,0,0.09614603378107006
394,-50.0,0,0.09613641917769196
395,-50.0,0,0.09612680553577418
396,-50.0,0,0.0961171928552206
397,-50.0,0,0.09610758113593508
398,-50.0,0,0.09609797037782149
399,-50.0,0,0.09608836058078371
400,-50.0,0,0.09607875174472563
401,-50.0,0,0.09606914386955116
402,-50.0,0,0.09605953695516421
403,-50.0,0,0.09604993100146869
404,-50.0,0,0.09604032600836855
405,-50.0,0,0.09603072197576772
406,-50.0,0,0.09602111890357014
407,0.0,1,0.09601151679167978
408,-3.0,1,0.09600191564000062
409,-50.0,0,0.09599231544843662
410,-50.0,0,0.09598271621689178
411,-50.0,0,0.0959731179452701
412,-50.0,0,0.09596352063347557
413,-50.0,0,0.09595392428141222
414,-50.0,0,0.09594432888898408
415,-50.0,0,0.09593473445609518
416,-50.0,0,0.09592514098264958
417,-50.0,0,0.09591554846855131
418,-50.0,0,0.09590595691370446
419,-50.0,0,0.09589636631801308
420,-50.0,0,0.09588677668138128
421,-50.0,0,0.09587718800371314
422,-1.0,1,0.09586760028491277
423,-50.0,0,0.09585801352488428
424,-50.0,0,0.09584842772353179
425,-50.0,0,0.09583884288075943
426,-50.0,0,0.09582925899647135
427,-50.0,0,0.09581967607057171
428,-50.0,0,0.09581009410296465
429,-50.0,0,0.09580051309355435
430,-50.0,0,0.095790933042245
431,-50.0,0,0.09578135394894077
432,-50.0,0,0.09577177581354587
433,-50.0,0,0.09576219863596452
434,-50.0,0,0.09575262241610093
435,-50.0,0,0.09574304715385931
436,-50.0,0,0.09573347284914392
437,-50.0,0,0.09572389950185901
438,-50.0,0,0.09571432711190883
439,-3.0,1,0.09570475567919765
440,-50.0,0,0.09569518520362973
441,-50.0,0,0.09568561568510936
442,-1.0,1,0.09567604712354084
443,-50.0,0,0.09566647951882849
444,-50.0,0,0.09565691287087662
445,-50.0,0,0.09564734717958953
446,-50.0,0,0.09563778244487157
447,-50.0,0,0.09562821866662709
448,-50.0,0,0.09561865584476043
449,0.0,1,0.09560909397917595
450,-50.0,0,0.09559953306977804
451,-50.0,0,0.09558997311647106
452,-50.0,0,0.09558041411915942
453,-50.0,0,0.09557085607774751
454,-50.0,0,0.09556129899213973
455,-50.0,0,0.09555174286224052
456,-50.0,0,0.0955421876879543
457,-50.0,0,0.09553263346918552
458,-50.0,0,0.09552308020583859
459,-50.0,0,0.09551352789781802
460,-50.0,0,0.09550397654502824
461,-50.0,0,0.09549442614737373
462,-50.0,0,0.095484876704759
463,-50.0,0,0.09547532821708853
464,-50.0,0,0.09546578068426682
465,-50.0,0,0.0954562341061984
466,-50.0,0,0.09544668848278778
467,0.0,1,0.0954371438139395
468,-50.0,0,0.09542760009955811
469,-50.0,0,0.09541805733954815
470,-50.0,0,0.0954085155338142
471,-50.0,0,0.09539897468226081
472,-50.0,0,0.09538943478479259
473,-50.0,0,0.09537989584131411
474,-50.0,0,0.09537035785172998
475,-50.0,0,0.09536082081594481
476,-50.0,0,0.09535128473386321
477,-50.0,0,0.09534174960538983
478,-50.0,0,0.09533221543042929
479,-50.0,0,0.09532268220888625
480,-50.0,0,0.09531314994066536
481,-50.0,0,0.0953036186256713
482,-50.0,0,0.09529408826380874
483,-50.0,0,0.09528455885498235
484,-50.0,0,0.09527503039909686
485,-50.0,0,0.09526550289605695
486,-50.0,0,0.09525597634576735
487,-50.0,0,0.09524645074813277
488,-50.0,0,0.09523692610305796
489,-50.0,0,0.09522740241044766
490,-50.0,0,0.09521787967020662
491,-50.0,0,0.0952083578822396
492,-50.0,0,0.09519883704645137
493,-50.0,0,0.09518931716274671
494,-50.0,0,0.09517979823103044
495,-50.0,0,0.09517028025120734
496,-50.0,0,0.09516076322318222
497,-50.0,0,0.09515124714685991
498,-50.0,0,0.09514173202214522
499,-50.0,0,0.095132217848943
500,-50.0,0,0.0951227046271581
501,-50.0,0,0.0951131923566954
502,-50.0,0,0.09510368103745973
503,-50.0,0,0.09509417066935598
504,-50.0,0,0.09508466125228904
505,-50.0,0,0.09507515278616381
506,-50.0,0,0.0950656452708852
507,-50.0,0,0.09505613870635811
508,-50.0,0,0.09504663309248748
509,-50.0,0,0.09503712842917823
510,-50.0,0,0.09502762471633532
511,-50.0,0,0.09501812195386368
512,-50.0,0,0.09500862014166829
513,-50.0,0,0.09499911927965413
514,-50.0,0,0.09498961936772617
515,-50.0,0,0.09498012040578939
516,-50.0,0,0.09497062239374882
517,0.0,1,0.09496112533150944
518,-50.0,0,0.09495162921897629
519,-50.0,0,0.0949421340560544
520,-50.0,0,0.0949326398426488
521,-50.0,0,0.09492314657866453
522,-50.0,0,0.09491365426400666
523,-3.0,1,0.09490416289858027
524,-50.0,0,0.09489467248229042
525,-50.0,0,0.09488518301504219
526,-50.0,0,0.09487569449674069
527,-50.0,0,0.09486620692729102
528,-50.0,0,0.0948567203065983
529,-50.0,0,0.09484723463456764
530,-50.0,0,0.09483774991110418
531,-50.0,0,0.09482826613611307
532,-50.0,0,0.09481878330949946
533,-50.0,0,0.0948093014311685
534,-50.0,0,0.09479982050102538
535,-50.0,0,0.09479034051897528
536,-50.0,0,0.09478086148492339
537,-50.0,0,0.0947713833987749
538,-50.0,0,0.09476190626043503
539,-50.0,0,0.09475243006980899
540,-50.0,0,0.094742954826802
541,-50.0,0,0.09473348053131933
542,-50.0,0,0.09472400718326619
543,-50.0,0,0.09471453478254786
544,-50.0,0,0.09470506332906961
545,-50.0,0,0.09469559282273671
546,0.0,1,0.09468612326345444
547,-50.0,0,0.0946766546511281
548,-50.0,0,0.09466718698566298
549,-50.0,0,0.09465772026696442
550,-50.0,0,0.09464825449493773
551,-50.0,0,0.09463878966948824
552,-50.0,0,0.0946293257905213
553,-50.0,0,0.09461986285794224
554,-50.0,0,0.09461040087165645
555,-50.0,0,0.0946009398315693
556,-50.0,0,0.09459147973758614
557,-50.0,0,0.09458202058961238
558,-50.0,0,0.09457256238755342
559,-50.0,0,0.09456310513131466
560,-50.0,0,0.09455364882080153
561,-50.0,0,0.09454419345591945
562,-50.0,0,0.09453473903657386
563,-50.0,0,0.0945252855626702
564,-50.0,0,0.09451583303411394
565,-50.0,0,0.09450638145081053
566,-50.0,0,0.09449693081266544
567,-50.0,0,0.09448748111958417
568,-50.0,0,0.09447803237147222
569,-50.0,0,0.09446858456823506
570,-50.0,0,0.09445913770977825
571,-50.0,0,0.09444969179600728
572,-50.0,0,0.09444024682682768
573,-2.0,1,0.094430802802145
574,-50.0,0,0.09442135972186479
575,-50.0,0,0.0944119175858926
576,-50.0,0,0.094402476394134
577,-50.0,0,0.0943930361464946
578,-50.0,0,0.09438359684287995
579,-50.0,0,0.09437415848319566
580,-50.0,0,0.09436472106734735
581,-50.0,0,0.09435528459524062
582,-50.0,0,0.09434584906678109
583,-50.0,0,0.09433641448187441
584,-50.0,0,0.09432698084042622
585,-50.0,0,0.09431754814234218
586,-50.0,0,0.09430811638752795
587,-50.0,0,0.0942986855758892
588,-50.0,0,0.09428925570733161
589,-50.0,0,0.09427982678176088
590,-50.0,0,0.0942703987990827
591,-3.0,1,0.09426097175920278
592,-50.0,0,0.09425154566202687
593,-50.0,0,0.09424212050746067
594,-50.0,0,0.09423269629540992
595,-50.0,0,0.09422327302578039
596,-50.0,0,0.0942138506984778
597,-50.0,0,0.09420442931340796
598,-50.0,0,0.09419500887047662
599,-6.0,1,0.09418558936958957
600,-50.0,0,0.0941761708106526
601,-5.0,1,0.09416675319357154
602,-50.0,0,0.09415733651825219
603,-50.0,0,0.09414792078460037
604,-50.0,0,0.09413850599252191
605,-50.0,0,0.09412909214192265
606,-50.0,0,0.09411967923270846
607,-50.0,0,0.09411026726478519
608,-50.0,0,0.09410085623805871
609,-50.0,0,0.09409144615243491
610,-50.0,0,0.09408203700781967
611,-50.0,0,0.09407262880411889
612,-50.0,0,0.09406322154123847
613,-50.0,0,0.09405381521908435
614,-50.0,0,0.09404440983756245
615,-50.0,0,0.09403500539657869
616,-50.0,0,0.09402560189603903
617,-50.0,0,0.09401619933584943
618,-50.0,0,0.09400679771591584
619,-50.0,0,0.09399739703614425
620,-50.0,0,0.09398799729644064
621,-50.0,0,0.093978598496711
622,-50.0,0,0.09396920063686133
623,-50.0,0,0.09395980371679764
624,-50.0,0,0.09395040773642596
625,-50.0,0,0.09394101269565232
626,-1.0,1,0.09393161859438276
627,-50.0,0,0.09392222543252332
628,-50.0,0,0.09391283320998008
629,-50.0,0,0.09390344192665907
630,-50.0,0,0.09389405158246641
631,-50.0,0,0.09388466217730818
632,-50.0,0,0.09387527371109045
633,-50.0,0,0.09386588618371934
634,-50.0,0,0.09385649959510096
635,-50.0,0,0.09384711394514146
636,-50.0,0,0.09383772923374695
637,-50.0,0,0.09382834546082357
638,-50.0,0,0.09381896262627748
639,-50.0,0,0.09380958073001486
640,-50.0,0,0.09380019977194186
641,-50.0,0,0.09379081975196467
642,-50.0,0,0.09378144066998947
643,-50.0,0,0.09377206252592248
644,-50.0,0,0.09376268531966989
645,-50.0,0,0.09375330905113792
646,-50.0,0,0.0937439337202328
647,-50.0,0,0.09373455932686078
648,-50.0,0,0.0937251858709281
649,-50.0,0,0.093715813352341
650,-50.0,0,0.09370644177100576
651,-50.0,0,0.09369707112682867
652,-50.0,0,0.09368770141971598
653,-50.0,0,0.09367833264957401
654,-50.0,0,0.09366896481630906
655,-50.0,0,0.09365959791982742
656,-50.0,0,0.09365023196003544
657,-50.0,0,0.09364086693683944
658,-50.0,0,0.09363150285014576
659,-50.0,0,0.09362213969986075
660,-50.0,0,0.09361277748589077
661,-50.0,0,0.09360341620814218
662,-50.0,0,0.09359405586652136
663,-50.0,0,0.09358469646093472
664,-50.0,0,0.09357533799128863
665,-50.0,0,0.0935659804574895
666,-50.0,0,0.09355662385944374
667,-50.0,0,0.0935472681970578
668,-50.0,0,0.0935379134702381
669,-50.0,0,0.09352855967889108
670,-50.0,0,0.0935192068229232
671,-16.0,1,0.09350985490224091
672,-50.0,0,0.09350050391675069
673,-50.0,0,0.09349115386635902
674,-50.0,0,0.09348180475097238
675,0.0,1,0.09347245657049728
676,-50.0,0,0.09346310932484024
677,-50.0,0,0.09345376301390776
678,-50.0,0,0.09344441763760637
679,-50.0,0,0.09343507319584261
680,-50.0,0,0.09342572968852303
681,-50.0,0,0.09341638711555418
682,-50.0,0,0.09340704547684263
683,0.0,1,0.09339770477229495
684,-50.0,0,0.09338836500181771
685,-50.0,0,0.09337902616531753
686,-50.0,0,0.09336968826270099
687,-50.0,0,0.09336035129387472
688,-50.0,0,0.09335101525874534
689,-50.0,0,0.09334168015721947
690,-50.0,0,0.09333234598920374
691,-50.0,0,0.09332301275460482
692,-50.0,0,0.09331368045332936
693,-50.0,0,0.09330434908528402
694,-50.0,0,0.0932950186503755
695,-50.0,0,0.09328568914851046
696,-50.0,0,0.09327636057959561
697,-50.0,0,0.09326703294353765
698,-50.0,0,0.0932577062402433
699,-50.0,0,0.09324838046961927
700,-50.0,0,0.09323905563157231
701,-50.0,0,0.09322973172600915
702,-50.0,0,0.09322040875283655
703,-50.0,0,0.09321108671196127
704,-50.0,0,0.09320176560329008
705,-50.0,0,0.09319244542672975
706,-50.0,0,0.09318312618218708
707,0.0,1,0.09317380786956886
708,-50.0,0,0.0931644904887819
709,-50.0,0,0.09315517403973303
710,-50.0,0,0.09314585852232905
711,-50.0,0,0.09313654393647681
712,-50.0,0,0.09312723028208317
713,-4.0,1,0.09311791755905496
714,-50.0,0,0.09310860576729905
715,-50.0,0,0.09309929490672232
716,-50.0,0,0.09308998497723164
717,-50.0,0,0.09308067597873391
718,-50.0,0,0.09307136791113604
719,-50.0,0,0.09306206077434494
720,-50.0,0,0.0930527545682675
721,-50.0,0,0.09304344929281068
722,-50.0,0,0.0930341449478814
723,-50.0,0,0.09302484153338661
724,-50.0,0,0.09301553904923328
725,-50.0,0,0.09300623749532835
726,-50.0,0,0.09299693687157883
727,-50.0,0,0.09298763717789167
728,0.0,1,0.09297833841417388
729,-50.0,0,0.09296904058033247
730,-50.0,0,0.09295974367627444
731,-50.0,0,0.09295044770190682
732,-50.0,0,0.09294115265713662
733,-50.0,0,0.09293185854187092
734,-50.0,0,0.09292256535601673
735,-50.0,0,0.09291327309948112
736,-50.0,0,0.09290398177217117
737,-50.0,0,0.09289469137399395
738,-50.0,0,0.09288540190485654
739,-50.0,0,0.09287611336466606
740,-50.0,0,0.0928668257533296
741,-50.0,0,0.09285753907075427
742,-50.0,0,0.09284825331684719
743,-50.0,0,0.0928389684915155
744,-50.0,0,0.09282968459466635
745,-50.0,0,0.09282040162620689
746,-50.0,0,0.09281111958604427
747,-50.0,0,0.09280183847408566
748,-50.0,0,0.09279255829023825
749,-50.0,0,0.09278327903440922
750,-50.0,0,0.09277400070650578
751,-50.0,0,0.09276472330643513
752,-50.0,0,0.09275544683410449
753,-50.0,0,0.09274617128942107
754,-50.0,0,0.09273689667229214
755,-50.0,0,0.09272762298262491
756,-50.0,0,0.09271835022032665
757,-50.0,0,0.09270907838530462
758,-50.0,0,0.09269980747746609
759,-50.0,0,0.09269053749671835
760,-50.0,0,0.09268126844296867
761,-50.0,0,0.09267200031612438
762,-50.0,0,0.09266273311609277
763,-50.0,0,0.09265346684278117
764,-50.0,0,0.0926442014960969
765,-50.0,0,0.09263493707594729
766,-50.0,0,0.09262567358223969
767,-50.0,0,0.09261641101488147
768,-50.0,0,0.09260714937377998
769,-50.0,0,0.09259788865884261
770,-50.0,0,0.09258862886997672
771,-50.0,0,0.09257937000708973
772,-50.0,0,0.09257011207008901
773,-50.0,0,0.09256085505888201
774,-50.0,0,0.09255159897337611
775,-50.0,0,0.09254234381347878
776,-50.0,0,0.09253308957909744
777,-50.0,0,0.09252383627013952
